Date,open,high,low,close,volume,adj close
2014-12-01 00:00:00+00:00,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,103968400.0,184.3508758544922
2014-12-02 00:00:00+00:00,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,74507200.0,185.5425262451172
2014-12-03 00:00:00+00:00,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,68952000.0,186.25929260253906
2014-12-04 00:00:00+00:00,207.5399932861328,208.27000427246094,206.6999969482422,207.66000366210938,91316600.0,186.05322265625
2014-12-05 00:00:00+00:00,207.8699951171875,208.47000122070312,207.5500030517578,208.0,91025500.0,186.3578338623047
2014-12-08 00:00:00+00:00,207.52000427246094,208.1199951171875,205.92999267578125,206.61000061035156,108588200.0,185.11245727539062
2014-12-09 00:00:00+00:00,204.3699951171875,206.60000610351562,203.91000366210938,206.47000122070312,125180100.0,184.98703002929688
2014-12-10 00:00:00+00:00,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,159856400.0,182.0214080810547
2014-12-11 00:00:00+00:00,203.8800048828125,206.19000244140625,203.7100067138672,204.19000244140625,159012800.0,182.94430541992188
2014-12-12 00:00:00+00:00,202.63999938964844,203.82000732421875,200.85000610351562,200.88999938964844,202330200.0,179.9876251220703
2014-12-15 00:00:00+00:00,201.97999572753906,202.52999877929688,198.77999877929688,199.50999450683594,189965800.0,178.75119018554688
2014-12-16 00:00:00+00:00,198.5800018310547,202.39999389648438,197.86000061035156,197.91000366210938,259543800.0,177.3176727294922
2014-12-17 00:00:00+00:00,198.44000244140625,202.33999633789062,198.2899932861328,201.7899932861328,253910100.0,180.7939910888672
2014-12-18 00:00:00+00:00,204.74000549316406,212.97000122070312,203.9199981689453,206.77999877929688,257633900.0,185.2647705078125
2014-12-19 00:00:00+00:00,206.42999267578125,207.3300018310547,205.61000061035156,206.52000427246094,245084600.0,186.05307006835938
2014-12-22 00:00:00+00:00,206.75,207.47000122070312,206.4600067138672,207.47000122070312,148318900.0,186.90892028808594
2014-12-23 00:00:00+00:00,208.1699981689453,208.22999572753906,207.39999389648438,207.75,122167900.0,187.16114807128906
2014-12-24 00:00:00+00:00,208.02000427246094,208.33999633789062,207.72000122070312,207.77000427246094,42963400.0,187.17916870117188
2014-12-26 00:00:00+00:00,208.30999755859375,208.85000610351562,208.25,208.44000244140625,57326700.0,187.78277587890625
2014-12-29 00:00:00+00:00,208.22000122070312,208.97000122070312,208.13999938964844,208.72000122070312,79643900.0,188.03504943847656
2014-12-30 00:00:00+00:00,208.2100067138672,208.3699951171875,207.50999450683594,207.60000610351562,73540800.0,187.02603149414062
2014-12-31 00:00:00+00:00,207.99000549316406,208.19000244140625,205.38999938964844,205.5399932861328,130333800.0,185.170166015625
2015-01-02 00:00:00+00:00,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,121465900.0,185.07107543945312
2015-01-05 00:00:00+00:00,204.1699981689453,204.3699951171875,201.35000610351562,201.72000122070312,169632600.0,181.72874450683594
2015-01-06 00:00:00+00:00,202.08999633789062,202.72000122070312,198.86000061035156,199.82000732421875,209151400.0,180.01708984375
2015-01-07 00:00:00+00:00,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,125346700.0,182.26026916503906
2015-01-08 00:00:00+00:00,204.00999450683594,206.16000366210938,203.99000549316406,205.89999389648438,147217800.0,185.49449157714844
2015-01-09 00:00:00+00:00,206.39999389648438,206.4199981689453,203.50999450683594,204.25,158567300.0,184.0080108642578
2015-01-12 00:00:00+00:00,204.41000366210938,204.60000610351562,201.9199981689453,202.64999389648438,144396100.0,182.56655883789062
2015-01-13 00:00:00+00:00,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,214553300.0,182.0530548095703
2015-01-14 00:00:00+00:00,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,192991100.0,180.95396423339844
2015-01-15 00:00:00+00:00,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,176613900.0,179.29635620117188
2015-01-16 00:00:00+00:00,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,211879600.0,181.64767456054688
2015-01-20 00:00:00+00:00,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,130991100.0,182.03506469726562
2015-01-21 00:00:00+00:00,201.5,203.66000366210938,200.94000244140625,203.0800018310547,122942700.0,182.95401000976562
2015-01-22 00:00:00+00:00,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,174356000.0,185.67465209960938
2015-01-23 00:00:00+00:00,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,117516800.0,184.65664672851562
2015-01-26 00:00:00+00:00,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,92009700.0,185.08909606933594
2015-01-27 00:00:00+00:00,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,134044600.0,182.64764404296875
2015-01-28 00:00:00+00:00,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,168514300.0,180.3052978515625
