date,open,high,low,close,volume,dividend,split
2006-06-21,124.0,125.69999694824219,123.95999908447266,125.01000213623047,75008200.0,0.0,1
2006-06-22,124.94999694824219,125.05999755859375,124.04000091552734,124.45999908447266,74566100.0,0.0,1
2006-06-23,124.33000183105469,125.30000305175781,124.02999877929688,124.44000244140625,54107000.0,0.0,1
2006-06-26,124.54000091552734,125.05999755859375,124.25,124.98999786376953,37899600.0,0.0,1
2006-06-27,125.01000213623047,125.29000091552734,123.7699966430664,123.91000366210938,69780200.0,0.0,1
2006-06-28,124.19000244140625,124.7699966430664,123.6500015258789,124.75,62368100.0,0.0,1
2006-06-29,125.19999694824219,127.3499984741211,125.16999816894531,127.2699966430664,110634800.0,0.0,1
2006-06-30,127.54000091552734,127.66000366210938,126.95999908447266,127.27999877929688,54227800.0,0.0,1
2006-07-03,127.43000030517578,128.00999450683594,127.30999755859375,127.80000305175781,23914000.0,0.0,1
2006-07-05,127.29000091552734,127.44999694824219,126.5199966430664,127.06999969482422,69653400.0,0.0,1
2006-07-06,127.19999694824219,127.8499984741211,127.08000183105469,127.44000244140625,50100300.0,0.0,1
2006-07-07,127.19000244140625,127.55999755859375,126.29000091552734,126.61000061035156,81626500.0,0.0,1
2006-07-10,126.94000244140625,127.43000030517578,126.41000366210938,126.8499984741211,60964100.0,0.0,1
2006-07-11,126.61000061035156,127.41000366210938,125.94000244140625,127.41000366210938,73640800.0,0.0,1
2006-07-12,127.1500015258789,127.4000015258789,125.72000122070312,126.05000305175781,82561300.0,0.0,1
2006-07-13,125.44999694824219,125.68000030517578,124.0,124.0,102405700.0,0.0,1
2006-07-14,124.12999725341797,124.26000213623047,122.83000183105469,123.5199966430664,103242500.0,0.0,1
2006-07-17,123.5199966430664,124.0999984741211,123.1500015258789,123.33999633789062,81159000.0,0.0,1
2006-07-18,123.70999908447266,124.05000305175781,122.38999938964844,123.97000122070312,122771000.0,0.0,1
2006-07-19,124.18000030517578,126.26000213623047,123.72000122070312,125.69000244140625,133565300.0,0.0,1
2006-07-20,126.12000274658203,126.30000305175781,124.66000366210938,124.83000183105469,112259800.0,0.0,1
2006-07-21,125.1500015258789,125.19000244140625,123.81999969482422,123.94999694824219,101560000.0,0.0,1
2006-07-24,124.44000244140625,126.31999969482422,124.44000244140625,126.20999908447266,92884000.0,0.0,1
2006-07-25,125.9800033569336,127.30000305175781,125.72000122070312,126.66000366210938,95480700.0,0.0,1
2006-07-26,126.58999633789062,127.44999694824219,126.18000030517578,126.83000183105469,84525800.0,0.0,1
2006-07-27,127.37999725341797,127.69000244140625,126.19999694824219,126.70999908447266,87257100.0,0.0,1
2006-07-28,127.04000091552734,128.13999938964844,126.86000061035156,127.9800033569336,82137000.0,0.0,1
2006-07-31,127.66000366210938,127.95999908447266,127.44999694824219,127.8499984741211,49593100.0,0.0,1
2006-08-01,127.33999633789062,127.37999725341797,126.5999984741211,127.22000122070312,65225600.0,0.0,1
2006-08-02,127.58000183105469,128.4600067138672,127.55000305175781,128.0800018310547,64770900.0,0.0,1
2006-08-03,127.33999633789062,128.5500030517578,127.1500015258789,128.4199981689453,63693800.0,0.0,1
2006-08-04,129.0800018310547,129.42999267578125,127.4800033569336,128.1999969482422,96294200.0,0.0,1
2006-08-07,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,45377300.0,0.0,1
2006-08-08,128.08999633789062,128.4600067138672,126.94999694824219,127.41000366210938,90901300.0,0.0,1
2006-08-09,128.17999267578125,128.60000610351562,126.61000061035156,126.9800033569336,78910600.0,0.0,1
2006-08-10,126.58000183105469,127.5,126.27999877929688,127.37000274658203,69322300.0,0.0,1
2006-08-11,127.16999816894531,127.19999694824219,126.38999938964844,127.01000213623047,47482200.0,0.0,1
2006-08-14,127.62999725341797,128.16000366210938,126.91999816894531,127.11000061035156,57839000.0,0.0,1
2006-08-15,128.25,128.8699951171875,127.9000015258789,128.6300048828125,68143000.0,0.0,1
2006-08-16,129.32000732421875,129.88999938964844,129.0399932861328,129.6999969482422,71737600.0,0.0,1
2006-08-17,129.5800018310547,130.3699951171875,129.49000549316406,130.02999877929688,70992800.0,0.0,1
2006-08-18,130.19000244140625,130.69000244140625,129.58999633789062,130.69000244140625,58288400.0,0.0,1
2006-08-21,130.17999267578125,130.27999877929688,129.8000030517578,130.1300048828125,42133600.0,0.0,1
2006-08-22,129.99000549316406,130.52000427246094,129.67999267578125,130.1199951171875,60839900.0,0.0,1
2006-08-23,130.17999267578125,130.44000244140625,129.19000244140625,129.75999450683594,66592100.0,0.0,1
2006-08-24,129.99000549316406,130.10000610351562,129.39999389648438,129.64999389648438,57983000.0,0.0,1
2006-08-25,129.63999938964844,130.25,129.5500030517578,129.80999755859375,41756000.0,0.0,1
2006-08-28,129.64999389648438,130.82000732421875,129.63999938964844,130.42999267578125,52681500.0,0.0,1
2006-08-29,130.49000549316406,130.8300018310547,129.80999755859375,130.5800018310547,61817800.0,0.0,1
2006-08-30,130.8699951171875,131.0399932861328,130.5500030517578,130.66000366210938,50052200.0,0.0,1
2006-08-31,130.85000610351562,130.99000549316406,130.5800018310547,130.63999938964844,37510300.0,0.0,1
2006-09-01,131.13999938964844,131.5800018310547,130.83999633789062,131.4199981689453,48794500.0,0.0,1
2006-09-05,131.50999450683594,131.85000610351562,131.1999969482422,131.6699981689453,52348300.0,0.0,1
2006-09-06,131.11000061035156,131.16000366210938,130.3300018310547,130.50999450683594,53795600.0,0.0,1
2006-09-07,130.05999755859375,130.57000732421875,129.35000610351562,129.91000366210938,86269400.0,0.0,1
2006-09-08,130.0800018310547,130.4600067138672,129.8300018310547,130.27999877929688,45096300.0,0.0,1
2006-09-11,129.86000061035156,130.69000244140625,129.47999572753906,130.41000366210938,68496600.0,0.0,1
2006-09-12,130.55999755859375,131.83999633789062,130.3699951171875,131.69000244140625,69875600.0,0.0,1
2006-09-13,131.63999938964844,132.4499969482422,131.52000427246094,132.22000122070312,62898400.0,0.0,1
2006-09-14,131.9600067138672,132.24000549316406,131.75,132.22999572753906,57805400.0,0.0,1
2006-09-15,132.30999755859375,132.38999938964844,131.67999267578125,131.9600067138672,76703100.0,0.579,1
2006-09-18,131.7899932861328,132.38999938964844,131.64999389648438,132.13999938964844,64154100.0,0.0,1
2006-09-19,132.1199951171875,132.1300048828125,131.07000732421875,131.80999755859375,92089100.0,0.0,1
2006-09-20,132.25,132.77000427246094,132.05999755859375,132.50999450683594,75204100.0,0.0,1
2006-09-21,132.61000061035156,132.75,131.4199981689453,131.8699951171875,88932500.0,0.0,1
2006-09-22,131.6699981689453,131.67999267578125,131.0,131.47000122070312,65966800.0,0.0,1
2006-09-25,131.72999572753906,132.85000610351562,131.0500030517578,132.47999572753906,92299100.0,0.0,1
2006-09-26,132.5,133.60000610351562,132.39999389648438,133.5800018310547,73962700.0,0.0,1
2006-09-27,133.49000549316406,133.97000122070312,133.27000427246094,133.74000549316406,82432200.0,0.0,1
2006-09-28,133.74000549316406,133.99000549316406,133.27999877929688,133.69000244140625,58597500.0,0.0,1
2006-09-29,133.8000030517578,133.94000244140625,133.47999572753906,133.5800018310547,47966600.0,0.0,1
2006-10-02,133.5399932861328,133.8300018310547,132.9499969482422,133.0800018310547,51687400.0,0.0,1
2006-10-03,132.88999938964844,133.8699951171875,132.64999389648438,133.36000061035156,73108100.0,0.0,1
2006-10-04,133.22999572753906,135.0,133.0800018310547,134.9199981689453,80890500.0,0.0,1
2006-10-05,134.9199981689453,135.41000366210938,134.75,135.17999267578125,60505900.0,0.0,1
2006-10-06,134.9499969482422,135.10000610351562,134.39999389648438,135.00999450683594,64983600.0,0.0,1
2006-10-09,134.85000610351562,135.3000030517578,134.63999938964844,135.08999633789062,41176800.0,0.0,1
2006-10-10,135.10000610351562,135.4499969482422,134.83999633789062,135.27000427246094,56403700.0,0.0,1
2006-10-11,134.83999633789062,135.42999267578125,134.3000030517578,135.11000061035156,104071800.0,0.0,1
2006-10-12,135.4499969482422,136.38999938964844,135.39999389648438,136.27999877929688,59158600.0,0.0,1
2006-10-13,136.16000366210938,136.7100067138672,136.0399932861328,136.6300048828125,53944000.0,0.0,1
2006-10-16,136.52000427246094,137.0500030517578,136.4199981689453,136.83999633789062,42273000.0,0.0,1
2006-10-17,136.47000122070312,136.6999969482422,135.6699981689453,136.41000366210938,90500600.0,0.0,1
2006-10-18,137.0399932861328,137.3699951171875,136.10000610351562,136.58999633789062,86848600.0,0.0,1
2006-10-19,136.38999938964844,136.8800048828125,136.22999572753906,136.80999755859375,64063200.0,0.0,1
2006-10-20,136.83999633789062,136.9499969482422,136.3300018310547,136.83999633789062,48094500.0,0.0,1
2006-10-23,136.55999755859375,137.8000030517578,136.38999938964844,137.47000122070312,66219900.0,0.0,1
2006-10-24,137.27999877929688,137.92999267578125,137.22000122070312,137.8800048828125,53234900.0,0.0,1
2006-10-25,137.74000549316406,138.41000366210938,137.50999450683594,138.35000610351562,78105400.0,0.0,1
2006-10-26,138.66000366210938,139.0,137.97999572753906,138.77999877929688,66843700.0,0.0,1
2006-10-27,138.61000061035156,138.75,137.6300048828125,137.91000366210938,80238000.0,0.0,1
2006-10-30,137.66000366210938,138.1999969482422,137.39999389648438,137.80999755859375,49717800.0,0.0,1
2006-10-31,138.07000732421875,138.25999450683594,137.25,137.7899932861328,71274100.0,0.0,1
